solution_hint,problem_clarity,domain_knowledge_required,logical_reasoning_required,atypicality,verification_difficulty,standard_pattern_available,reasoning,_task_id,_model,_provider,_extracted_at
2,4,4,3,3,3,0,"The problem clearly describes the expected vs actual behavior and hints at the solution (check for Wikisource ID match before merging). However, fixing this requires understanding Open Library's import/matching system internals and how editions are merged. The matching logic modification is domain-specific with no standard pattern, requiring knowledge of the codebase's data import pipeline.",internetarchive__openlibrary-43f9e7e0d56a4f1d487533543c17040a029ac501,claude-opus-4-5-20251101,anthropic,2026-01-29T22:49:49.554082
2,4,3,3,2,3,1,"The task clearly describes adding an optional fields parameter to existing database methods, which is a common pattern in database APIs. It requires understanding of the NodeBB database abstraction layer and how to implement field filtering, but the approach is well-documented. The main challenges are ensuring backward compatibility with empty fields and properly handling the filtering logic across multiple database backends.",NodeBB__NodeBB-4327a09d76f10a79109da9d91c22120428d3bdb9,claude-opus-4-5-20251101,anthropic,2026-01-29T22:50:15.474693
2,4,4,4,3,4,1,"This task requires implementing a complete backup/restore system including CLI commands, scheduling, and retention policies. While SQLite backup patterns are well-documented, integrating this into Navidrome requires deep understanding of the application's architecture, CLI framework, and configuration system. The solution involves multiple components (manual backup, restore with safety checks, scheduled backups, pruning) which adds complexity to both implementation and verification.",navidrome__navidrome-55730514ea59d5f1d0b8e3f8745569c29bdbf7b4,claude-opus-4-5-20251101,anthropic,2026-01-29T22:52:44.815016
1,2,4,4,3,4,0,"This task requires deep understanding of the Navidrome codebase internals, specifically the playlist repository architecture and smart playlist evaluation logic. The problem statement is vague about exactly what needs to change - it describes the goal (unify/centralize) but doesn't specify which methods need modification or how the refactoring should be structured. Verifying correctness would require understanding the existing behavior across multiple components and ensuring consistency is maintained.",navidrome__navidrome-d21932bd1b2379b0ebca2d19e5d8bae91040268a,claude-opus-4-5-20251101,anthropic,2026-01-29T22:52:40.101927
2,4,4,3,3,4,0,"The problem statement clearly identifies the issue (attachments fail to open) and even hints at the root cause ('no longer calls this._net.executeRequest due to a change in downloadNative'). However, fixing it requires understanding the Tutanota desktop client's internal architecture, particularly how the download/open attachment flow works with the network layer. Verification is difficult since it requires a desktop client environment with email attachments.",tutao__tutanota-51818218c6ae33de00cbea3a4d30daac8c34142e,claude-opus-4-5-20251101,anthropic,2026-01-29T22:52:35.452032
2,4,4,3,3,3,0,"The task clearly describes what fields need to be extracted and preserved from WPScan Enterprise responses, providing a clear approach direction. However, it requires deep knowledge of the vuls project's WordPress vulnerability ingestion internals and WPScan's API response formats. The fix involves parsing and mapping additional JSON fields, which is standard data transformation work, but the specific schema and codebase structure are domain-specific.",future-architect__vuls-50580f6e98eeb36f53f27222f7f4fdfea0b21e8d,claude-opus-4-5-20251101,anthropic,2026-01-29T22:51:51.645230
2,4,4,3,3,3,0,"The task clearly describes expected vs actual behavior for documentation macro rendering, providing specific examples of input/output transformations. It requires deep understanding of Ansible's documentation parsing system and the ansible-doc CLI internals. The fix involves modifying text parsing/rendering logic to handle multiple macro types correctly while avoiding false positives on regular parenthesized text, which requires careful regex or parser modifications.",ansible__ansible-fb144c44144f8bd3542e71f5db62b6d322c7bd85,claude-opus-4-5-20251101,anthropic,2026-01-29T22:51:44.853125
2,3,4,4,4,4,0,"This task requires redesigning an expression parsing and evaluation system with proper AST handling, which involves deep understanding of the library's internal architecture and Go's AST parsing concepts. The problem description outlines the expected behavior clearly but implementing a robust expression parser with namespace validation, nested expression support, and proper error handling requires significant architectural decisions. The combination of security considerations (DoS prevention via depth limits), multiple namespaces, and various function types makes verification challenging.",gravitational__teleport-d6ffe82aaf2af1057b69c61bf9df777f5ab5635a,claude-opus-4-5-20251101,anthropic,2026-01-29T22:53:52.978948
2,3,4,3,3,4,0,"The task requires understanding audio encoding settings and the Element/Matrix voice recording system internals. While the problem describes the approach (adjust quality based on noise suppression settings), implementing it requires knowledge of the audio recording pipeline, codec parameters, and how user settings are accessed. Verification is challenging as audio quality improvements require subjective evaluation or specialized testing.",element-hq__element-web-75c2c1a572fa45d1ea1d1a96e9e36e303332ecaa,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:56.800425
1,3,4,4,3,4,0,"This task requires deep understanding of Ansible Galaxy's collection management internals, including dependency resolution algorithms and version constraint handling. The problem describes the desired behavior (upgrade flag, dependency handling, pre-release support) but doesn't hint at implementation details. The complexity of handling dependency graphs and version comparisons across multiple collections makes this a non-trivial feature addition requiring careful reasoning about edge cases.",ansible__ansible-9759e0ca494de1fd5fc2df2c5d11c57adbe6007c,claude-opus-4-5-20251101,anthropic,2026-01-29T22:51:50.944089
1,2,5,4,4,4,0,"This task requires deep understanding of Alpine Linux package management (binary vs source packages), OVAL vulnerability detection specifications, and the internal architecture of the vuls vulnerability scanner. The problem statement is vague about implementation details and the exact code changes needed. Verifying the fix requires understanding how vulnerability databases map to packages and testing against real Alpine systems with known vulnerabilities.",future-architect__vuls-e6c0da61324a0c04026ffd1c031436ee2be9503a,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:26.998841
2,5,3,2,2,2,1,"The task is crystal clear with explicit input/output examples for all cases. The solution approach is implicitly described - modify the function to handle arrays by checking input type, iterating through slugs, and returning corresponding boolean array. This is a common pattern of extending single-value functions to handle arrays, requiring moderate NodeBB framework knowledge but straightforward logic.",NodeBB__NodeBB-bad15643013ca15affe408b75eba9e47cc604bb2,claude-opus-4-5-20251101,anthropic,2026-01-29T22:51:50.890445
2,3,3,2,2,3,1,"The task clearly describes adding try-except blocks for OSError/OverflowError around file read/seek operations and adding debug logging. This is a standard error handling pattern, but requires understanding the ELF parser's structure and where file operations occur. The verification requires testing both error cases and successful parsing scenarios.",qutebrowser__qutebrowser-34a13afd36b5e529d553892b1cd8b9d5ce8881c4,claude-opus-4-5-20251101,anthropic,2026-01-29T22:52:10.193524
2,3,4,3,3,4,0,"The task requires deep understanding of the Proton mail client's internal architecture, including iframe message rendering, proxy mechanisms, and UID-based authentication. While the expected behavior is described (retry via proxy with UID/localID), the exact implementation details in the codebase are not provided. Verification is difficult as it involves testing image loading failures and proxy retry mechanisms in a complex web client environment.",protonmail__webclients-1917e37f5d9941a3459ce4b0177e201e2d94a622,claude-opus-4-5-20251101,anthropic,2026-01-29T22:53:11.833483
2,4,4,3,3,3,0,"The task clearly describes the problem (CVE contents not separated by source) and expected behavior (separate CveContent objects with keys like 'trivy:source'). However, it requires deep understanding of both Trivy scan result structure and Vuls internal data models for CVE handling. The solution approach is hinted at (reformatting keys and separating data), but implementation details require knowledge of the codebase's trivy-to-vuls conversion logic.",future-architect__vuls-878c25bf5a9c9fd88ac32eb843f5636834d5712d,claude-opus-4-5-20251101,anthropic,2026-01-29T22:54:31.501931
1,3,4,3,3,4,1,"The task describes adding progress tracking to calendar imports but doesn't specify the exact implementation approach. It requires understanding the existing calendar import architecture and how to integrate progress tracking that distinguishes between concurrent operations. While progress tracking is a known pattern, the specific implementation in this codebase requires understanding internal APIs and async operation handling.",tutao__tutanota-09c2776c0fce3db5c6e18da92b5a45dce9f013aa,claude-opus-4-5-20251101,anthropic,2026-01-29T22:49:03.006862
1,3,5,4,4,4,0,"This task requires deep knowledge of SSH protocols, configuration parsing, known_hosts file formats (both plain and hashed), and host key validation mechanisms. The problem describes multiple parsing issues across different SSH-related data formats without pointing to specific code locations or exact solutions. Verification is difficult because it requires setting up complex SSH configurations with proxies, multiple key types, and various known_hosts formats to test all edge cases.",future-architect__vuls-999529a05b202b0fd29c6fca5039a4c47a3766bb,claude-opus-4-5-20251101,anthropic,2026-01-29T22:49:46.507653
2,4,5,4,4,4,0,"This task requires deep knowledge of Python's import system internals, specifically the differences between FileFinder and other finder types, and how find_module/find_spec methods work. The problem statement clearly identifies the root cause (FileFinder doesn't support path argument in find_module) and the general solution direction (check finder type before passing path), but implementing the fix requires understanding the complex import machinery. Verification is difficult as it requires testing with specific Python/setuptools versions and collection loading scenarios.",ansible__ansible-ed6581e4db2f1bec5a772213c3e186081adc162d,claude-opus-4-5-20251101,anthropic,2026-01-29T22:50:18.981940
2,4,4,3,3,3,1,"The task clearly describes adding min/max score range parameters to an existing sorted set function, with explicit expected behavior and examples. It requires understanding of Redis-style sorted set operations and the NodeBB database abstraction layer. The solution pattern (using ZCOUNT-style operations) is well-documented in Redis, but applying it across multiple sets requires understanding the codebase's database implementation details.",NodeBB__NodeBB-70b4a0e2aebebe8f2f559de6680093d96a697b2f,claude-opus-4-5-20251101,anthropic,2026-01-29T22:49:54.322712
2,4,4,3,2,3,1,"The task clearly describes the current behavior (list-based storage) and expected behavior (ordered mapping with pattern as key). It requires understanding qutebrowser's internal configuration system, specifically the Values and ScopedValue classes. The solution pattern (replacing a list with an ordered dict for deduplication) is standard, but implementing it correctly across __repr__, __iter__, and add methods requires understanding the class's role in the codebase.",qutebrowser__qutebrowser-21b426b6a20ec1cc5ecad770730641750699757b,claude-opus-4-5-20251101,anthropic,2026-01-29T22:53:50.625609
2,4,4,2,3,3,1,"The task clearly describes what needs to be added (localhost, 127.0.0.1, ::1 to additional principals) and where (proxy services' principal computation). However, it requires understanding of Teleport's internal architecture, certificate principals, and service registration mechanisms. The fix itself is straightforward once the correct location is found - adding static loopback addresses to a list.",gravitational__teleport-dd3977957a67bedaf604ad6ca255ba8c7b6704e9,claude-opus-4-5-20251101,anthropic,2026-01-29T22:53:19.126844
2,3,4,3,2,3,1,"The task clearly states adding a 'reason' field to EvaluationResponse, which gives a clear direction but doesn't specify exact implementation details. It requires understanding Flipt's flag evaluation system internals to know where and how to populate this reason field across different evaluation paths. The pattern of adding explanatory fields to API responses is common, but understanding the specific evaluation logic and all the conditions that need to generate different reasons requires domain knowledge.",flipt-io__flipt-967855b429f749c28c112b8cb1b15bc79157f973,claude-opus-4-5-20251101,anthropic,2026-01-29T22:50:10.920879
2,4,4,3,3,4,1,"The problem clearly describes that TLS client certificate verification is not being checked properly when counting authenticated connections. This requires understanding of TLS/mTLS authentication, HTTP server internals, and the specific metrics reporting system in this codebase. The fix likely involves adding a check for client certificates in the TLS connection state, but finding where this check should be added in the ingress reporter requires familiarity with the codebase structure.",gravitational__teleport-b1bcd8b90c474a35bb11cc3ef4cc8941e1f8eab2,claude-opus-4-5-20251101,anthropic,2026-01-29T22:49:26.253135
2,4,4,3,3,3,1,"The task clearly describes what needs to be done: deprecate safe_eval, add deprecation warnings, and modify check_type_dict to use deterministic parsing instead of eval. This requires deep knowledge of Ansible's module_utils internals and deprecation patterns. The solution approach is well-specified (JSON parsing + key=value parsing), but implementing it correctly requires understanding the existing code paths and ensuring backward compatibility while removing security risks.",ansible__ansible-d9f1866249756efc264b00ff7497e92c11a9885f,claude-opus-4-5-20251101,anthropic,2026-01-29T22:52:04.701360
2,4,4,3,4,4,0,"This task requires deep knowledge of QtWebEngine internals, Chromium subprocess behavior, and locale handling on Linux systems. The solution approach is hinted at (creating a workaround setting to override locale with compatible .pak files), but implementing it requires understanding how qutebrowser's settings system works and how QtWebEngine handles locales. Verification is difficult because it requires specific locale configurations and QtWebEngine versions to reproduce the crash scenario.",qutebrowser__qutebrowser-66cfa15c372fa9e613ea5a82d3b03e4609399fb6,claude-opus-4-5-20251101,anthropic,2026-01-29T22:53:28.837137
1,4,4,3,3,3,0,"The task requires understanding Open Library's internal language handling system, including how `web.ctx` is used and how language codes are mapped from various formats (ISO-639-1, MARC-21, natural names) to canonical keys. While the problem is well-described with clear expected behavior, solving it requires deep knowledge of the codebase's language normalization logic and the catalog structure. The fix involves implementing flexible language identifier resolution with case-insensitivity and disambiguation.",internetarchive__openlibrary-c05ccf2cd8baa81609434e0e35c4a63bc0da5a25,claude-opus-4-5-20251101,anthropic,2026-01-29T22:50:39.976320
1,3,5,4,4,4,0,"This task requires deep knowledge of Ansible's internal module loading system, collection loader architecture, and how module_utils are bundled into payloads. The bug involves multiple interacting subsystems (redirects, relative imports, package initialization) making it complex to reason about. There's no standard pattern for fixing this - it requires understanding Ansible's specific implementation of Python import resolution for collections.",ansible__ansible-c616e54a6e23fa5616a1d56d243f69576164ef9b,claude-opus-4-5-20251101,anthropic,2026-01-29T22:54:16.604277
1,3,4,3,3,4,0,"This task requires understanding qutebrowser's internals and how it processes Qt/Chromium command-line arguments, specifically the feature flag handling mechanism. The problem hints at needing to mirror the existing --enable-features handling for --disable-features, but doesn't specify implementation details. Verification is difficult because it requires testing QtWebEngine argument processing and ensuring both flags work together correctly with comma-separated values.",qutebrowser__qutebrowser-36ade4bba504eb96f05d32ceab9972df7eb17bcc,claude-opus-4-5-20251101,anthropic,2026-01-29T22:52:01.532363
1,3,4,4,3,4,0,"This task requires deep understanding of Ansible's SSH connection plugin internals, including its option resolution system (get_option), configuration precedence, and persistent connection socket management. The problem describes inconsistent behavior between configuration sources and reset detection logic, requiring understanding of how parameters flow through the plugin system. Verification is difficult because it involves connection state, socket detection, and configuration inheritance across multiple sources.",ansible__ansible-935528e22e5283ee3f63a8772830d3d01f55ed8c,claude-opus-4-5-20251101,anthropic,2026-01-29T22:49:25.880446
1,3,4,3,3,4,0,"This task requires deep knowledge of Red Hat/Fedora DNF module system, OVAL matching, and the Vuls vulnerability scanner internals. The problem statement describes what needs to be done (add modularitylabel field to package entries) but doesn't specify implementation details like where to extract the data from or how to modify the data structures. Verification is difficult because it requires testing against actual Red Hat-based systems with modular packages installed.",future-architect__vuls-61c39637f2f3809e1b5dad05f0c57c799dce1587,claude-opus-4-5-20251101,anthropic,2026-01-29T22:52:25.355383
2,4,3,2,2,3,1,The task clearly describes adding a feature flag to control QR sign-in visibility. This is a common pattern in web applications - wrapping feature display in a configurable flag check. The main complexity is understanding Element/Matrix's specific feature flag system and where to integrate it in the existing components.,element-hq__element-web-f0359a5c180b8fec4329c77adcf967c8d3b7b787,claude-opus-4-5-20251101,anthropic,2026-01-29T22:49:06.760422
2,4,4,3,3,3,1,"The problem clearly describes the issue (elements not being removed from bypass filter) and the expected behavior (remove elements when they no longer need to bypass). However, it requires deep understanding of the mail client's internal filter/bypass mechanism. The solution involves standard array manipulation patterns but requires knowledge of the specific application architecture to implement correctly.",protonmail__webclients-ae36cb23a1682dcfd69587c1b311ae0227e28f39,claude-opus-4-5-20251101,anthropic,2026-01-29T22:54:32.334890
2,4,4,3,3,3,1,"The task clearly describes reverting a read/write database separation to a unified connection pattern, which is a well-known refactoring approach. However, it requires deep understanding of the codebase's persistence layer architecture and how the custom db.DB interface is used throughout. The verification involves ensuring all database operations work correctly after the architectural change, which requires understanding the existing abstraction patterns.",navidrome__navidrome-55bff343cdaad1f04496f724eda4b55d422d7f17,claude-opus-4-5-20251101,anthropic,2026-01-29T22:53:08.463990
1,4,3,3,2,3,1,"The problem clearly describes that tokens appear in plaintext in logs and should be masked, but doesn't specify exactly where in the codebase changes need to be made. The solution requires understanding Teleport's auth service logging patterns and finding all places where tokens are logged. This is a common security pattern (masking sensitive data in logs) but requires familiarity with the codebase structure to locate all relevant log statements.",gravitational__teleport-b4e7cd3a5e246736d3fe8d6886af55030b232277,claude-opus-4-5-20251101,anthropic,2026-01-29T22:51:00.225458
2,4,3,3,3,4,1,"The problem clearly describes the issue (fallback to 'C' locale) and the expected behavior (prefer UTF-8 locales when available). The solution approach is hinted at - checking available locales via 'locale -a' before falling back. However, implementing this requires understanding Python's locale module, Ansible's module architecture, and handling various edge cases in locale detection across different systems. Verification is difficult because it requires testing on systems with specific locale configurations.",ansible__ansible-415e08c2970757472314e515cb63a51ad825c45e,claude-opus-4-5-20251101,anthropic,2026-01-29T22:51:32.041770
2,4,3,3,3,4,1,"The task clearly specifies expected behaviors including validation, loading states, polling intervals, and UI requirements, providing a clear description of the approach needed. It requires framework-specific knowledge for React/component state management and understanding of payment flow patterns. Verification is difficult due to timing-sensitive polling logic (10-second intervals) and multiple state transitions that need testing.",protonmail__webclients-5f0745dd6993bb1430a951c62a49807c6635cd77,claude-opus-4-5-20251101,anthropic,2026-01-29T22:51:50.442987
1,3,4,4,3,4,0,"This task involves fixing permission checks and ordering logic for pinned topics in NodeBB (a forum software). It requires understanding the NodeBB codebase internals, permission systems, and how topic pinning/ordering works. The problem describes symptoms but doesn't specify the exact code locations or solution approach, and verifying correct behavior across multiple scenarios (privileges, pinned states, reordering) is complex.",NodeBB__NodeBB-2657804c1fb6b84dc76ad3b18ecf061aaab5f29f,claude-opus-4-5-20251101,anthropic,2026-01-29T22:49:09.911159
1,4,4,3,3,4,1,"The problem clearly describes terminal state corruption after tsh login operations, hinting that terminal settings (echo, line mode) need restoration. This requires understanding of terminal/TTY handling, raw mode vs cooked mode, and proper cleanup of terminal state in signal handlers and normal exit paths. While the pattern of saving/restoring terminal settings is well-documented, finding the exact location in the codebase and ensuring all exit paths are covered requires deeper investigation.",gravitational__teleport-0ecf31de0e98b272a6a2610abe1bbedd379a38a3,claude-opus-4-5-20251101,anthropic,2026-01-29T22:51:06.712940
1,4,4,3,3,3,1,"The bug involves YAML/JSON parsing issues with protobuf type conversion, specifically the map[interface{}]interface{} error which is a known Go YAML parsing quirk. The problem is clearly described with reproduction steps, but requires understanding of protobuf marshaling and YAML parsing internals in Go. The solution likely involves converting YAML maps to proper types before protobuf serialization, which is a documented pattern.",flipt-io__flipt-1737085488ecdcd3299c8e61af45a8976d457b7e,claude-opus-4-5-20251101,anthropic,2026-01-29T22:53:33.665475
2,4,2,2,1,2,1,"This is a straightforward text replacement task across a codebase - changing 'avatar' to 'profile picture' in user-facing strings, labels, and accessibility attributes. The task is well-described with clear goals, though finding all occurrences requires familiarity with the codebase structure. This is a very common refactoring pattern with minimal logical complexity, mainly requiring systematic search and replace across multiple file types.",element-hq__element-web-71fe08ea0f159ccb707904d87f0a4aef205a167c,claude-opus-4-5-20251101,anthropic,2026-01-29T22:49:02.774370
2,4,3,3,2,3,1,"The task clearly describes the expected behavior for color parsing validation including specific error messages and normalization fixes. It requires knowledge of qutebrowser's configuration system and color space conversions (particularly HSV hue normalization from percentage to degrees). The pattern of input validation with specific error messages is common, but the color space handling adds moderate complexity.",qutebrowser__qutebrowser-9ed748effa8f3bcd804612d9291da017b514e12f,claude-opus-4-5-20251101,anthropic,2026-01-29T22:50:39.376333
2,4,4,3,2,3,1,"The task clearly describes adding a timeOffset parameter to streaming/transcoding functions and FFmpeg command generation. It requires knowledge of FFmpeg command-line arguments (specifically -ss for seeking) and understanding the codebase's streaming architecture. The pattern of adding seek offset to FFmpeg is well-documented, but integrating it across multiple functions and updating mocks/tests adds complexity.",navidrome__navidrome-812dc2090f20ac4f8ac271b6ed95be5889d1a3ca,claude-opus-4-5-20251101,anthropic,2026-01-29T22:53:23.628995
1,4,4,3,3,3,0,"This task requires deep understanding of Ansible's internal module execution pipeline, specifically how 'new-style Python modules' are processed and how shebangs are rewritten. The problem is well-described with clear acceptance criteria, but the solution requires navigating Ansible's module wrapper/executor code to find where the shebang replacement logic occurs. The fix likely involves modifying the interpreter selection logic to respect module shebangs as a fallback before defaulting to /usr/bin/python.",ansible__ansible-9142be2f6cabbe6597c9254c5bb9186d17036d55,claude-opus-4-5-20251101,anthropic,2026-01-29T22:49:31.649097
2,3,4,3,3,3,0,"This task requires deep understanding of Ansible's internal module system, including module_utils, validation tools, and display logic. The problem clearly describes what error messages should appear but requires knowledge of how existing deprecation handling works to extend it with date-based support. Multiple components need modification (schema validation, module behavior, warning systems) making this moderately complex.",ansible__ansible-ea04e0048dbb3b63f876aad7020e1de8eee9f362,claude-opus-4-5-20251101,anthropic,2026-01-29T22:50:51.647945
2,3,4,3,2,3,1,"The task clearly describes adding a new resource type (token) to an existing audit logging system, which is a common pattern extension. However, it requires understanding the existing audit logging architecture in this specific codebase (Flipt) to properly integrate the new resource type. The solution approach is hinted at (add token as resource type, log creation/deletion events) but implementation details depend on the existing system structure.",flipt-io__flipt-b2170346dc37cf42fda1386cd630f24821ad2ac5,claude-opus-4-5-20251101,anthropic,2026-01-29T22:50:31.571594
1,3,5,4,4,4,0,"This task requires deep knowledge of Ubuntu release management, CVE detection pipelines, OVAL/Gost vulnerability databases, and kernel package versioning schemes. The problem describes multiple interrelated issues (release recognition, fixed/unfixed CVE separation, kernel binary attribution, meta/signed package handling, pipeline consolidation) that require understanding the entire vulnerability scanning architecture. No standard pattern exists for this domain-specific consolidation task, and verification requires testing across multiple Ubuntu releases with various kernel configurations.",future-architect__vuls-ad2edbb8448e2c41a097f1c0b52696c0f6c5924d,claude-opus-4-5-20251101,anthropic,2026-01-29T22:49:26.917471
2,4,4,4,3,3,0,"The task clearly describes linked folder behavior where Sent and All Sent must move together during reordering. It requires deep understanding of the codebase's folder management system, order calculation logic, and the relationship between linked system folders. The solution approach is hinted at (recalculate orders, move both folders), but implementation requires understanding the specific data structures and folder hierarchy management in this email client.",protonmail__webclients-fc9d535e9beb3ae30a52a7146398cadfd6e30606,claude-opus-4-5-20251101,anthropic,2026-01-29T22:50:50.576892
2,4,3,3,2,3,1,"The task clearly describes expected behavior including precedence rules, defaults, and validation requirements. It requires understanding of database connection string formats across multiple protocols and configuration parsing patterns common in application frameworks. The pattern of supporting both URL and discrete config fields is well-established, but implementation requires careful handling of multiple database drivers and proper validation.",flipt-io__flipt-f808b4dd6e36b9dc8b011eb26b196f4e2cc64c41,claude-opus-4-5-20251101,anthropic,2026-01-29T22:48:43.090637
2,4,3,3,3,3,1,"The task clearly describes the expected behavior: implementing an --untrusted-args flag that validates arguments (single argument, no dashes or colons). This requires understanding qutebrowser's argument parsing infrastructure but follows a standard pattern for CLI argument validation. The validation rules are explicit, though integrating them properly into the existing codebase requires framework-specific knowledge.",qutebrowser__qutebrowser-8f46ba3f6dc7b18375f7aa63c48a1fe461190430,claude-opus-4-5-20251101,anthropic,2026-01-29T22:50:14.754009
1,2,4,4,4,4,0,"This task describes a UX improvement for ProtonMail's external encryption feature but provides no specific technical details about the current implementation or exact changes needed. It requires deep knowledge of the ProtonMail web client architecture, modal systems, and encryption workflows. The problem is vague about which files/components need modification, and verification would require manual UI testing of the encryption flow across multiple scenarios.",protonmail__webclients-6e1873b06df6529a469599aa1d69d3b18f7d9d37,claude-opus-4-5-20251101,anthropic,2026-01-29T22:49:52.276434
