solution_hint,problem_clarity,domain_knowledge_required,logical_reasoning_required,atypicality,verification_difficulty,standard_pattern_available,reasoning,_task_id,_model,_provider,_extracted_at
3,4,4,2,2,2,1,"The problem statement explicitly describes the solution: setting the Avg and Sum aggregate classes to allow DISTINCT. This requires knowledge of Django's aggregate internals and the existing implementation pattern from #28658, but the actual code change is straightforward - likely just setting a class attribute. The fix follows an established pattern already used for other aggregates.",django__django-11603,claude-opus-4-5-20251101,anthropic,2026-01-29T21:56:10.439229
3,5,4,4,3,3,0,"The problem statement provides an exact corrected code solution, a detailed truth table of all edge cases, and thorough analysis of the bug's origin. However, implementing this requires deep understanding of Django's admin validation internals, field descriptors, and metaclass behavior. The logical complexity is high due to the multiple interacting conditions (hasattr, get_field, ManyToMany checks) that must be handled correctly across all edge cases.",django__django-11551,claude-opus-4-5-20251101,anthropic,2026-01-29T21:56:10.035128
1,5,4,3,3,2,1,"The problem is crystal clear with explicit STR and expected vs actual behavior. However, fixing it requires understanding Django's runserver/WSGIServer internals and HTTP protocol compliance (RFC 2616). The solution involves modifying the WSGI handler to strip response bodies for HEAD requests, which is a known pattern but requires knowing where in Django's server code to implement it.",django__django-16502,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:34.566501
1,4,4,4,3,3,0,"This bug requires deep understanding of SymPy's set theory implementation, particularly how imageset intersections with Reals are computed. The problem is clearly demonstrated with examples showing expected vs actual behavior, but finding the root cause requires understanding the internal logic of is_subset and intersection operations for symbolic sets. The fix likely involves correcting how membership tests handle the intersection of image sets with real numbers.",sympy__sympy-21596,claude-opus-4-5-20251101,anthropic,2026-01-29T21:59:35.988890
1,5,4,3,3,2,0,"The problem is crystal clear with detailed reproduction steps and expected behavior. However, fixing it requires deep knowledge of Sphinx's autodoc internals, specifically how type hints are processed and how the 'description' mode handles return types for `__init__` methods versus class constructors. The solution requires understanding the distinction between documenting a class versus its constructor, which is a subtle internal design decision.",sphinx-doc__sphinx-10449,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:46.654838
2,4,3,2,2,2,1,The task clearly describes making an argument optional in Django's json_script function. The solution approach is fairly clear (make element_id parameter optional with a default value). This requires Django template/utility knowledge but is a standard pattern of making function arguments optional with default values. Verification is straightforward as existing tests should pass and the new optional behavior is easy to test.,django__django-15103,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:07.205632
2,4,3,2,2,2,1,"The problem clearly identifies the bug: when calculating distance between points of different dimensions, the extra dimensions are being ignored due to how the coordinates are zipped together. The fix requires understanding SymPy's Point class internals and how to properly handle dimension mismatches, but the solution approach (padding shorter point with zeros or raising an error) is relatively straightforward once the bug is understood.",sympy__sympy-11618,claude-opus-4-5-20251101,anthropic,2026-01-29T21:59:07.255853
1,4,4,4,4,3,0,"This task requires deep understanding of Django's migration system, specifically how RenameIndex handles unnamed indexes and state management during forward/backward migrations. The problem is clear (crash when re-applying RenameIndex after backward migration), but fixing it requires understanding the internal state tracking of auto-generated index names. The solution involves properly restoring/tracking the old auto-generated name, which is a non-trivial edge case in migration operations.",django__django-15695,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:20.409279
3,5,3,2,2,2,1,"The task explicitly states the solution: set the disabled property to True by default on ReadOnlyPasswordHashField. This requires Django forms knowledge but the fix is straightforward - just setting a default argument value. The pattern of using the disabled attribute is well-documented in Django, and verification is simple since it's a boolean property change.",django__django-13741,claude-opus-4-5-20251101,anthropic,2026-01-29T21:56:43.557646
1,4,4,3,3,3,0,"The task identifies a specific regression with a commit hash, pointing to the migration autodetector's generate_renamed_fields method using old_model_name instead of the new model name after a rename. Understanding Django's migration autodetector internals is required to fix this properly. The fix likely involves using the correct model name lookup after model renames are processed, but the exact solution isn't given - just the location of the crash.",django__django-15380,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:15.474834
3,4,3,2,2,3,1,"The problem statement explicitly identifies the bug location (commit and line numbers), the cause (returning empty dict instead of None), and even provides a PR link. This is a straightforward fix involving understanding that subprocess uses os.environ when env=None but not when env={}. The fix requires Django database client knowledge but the solution path is clearly laid out.",django__django-14315,claude-opus-4-5-20251101,anthropic,2026-01-29T21:56:55.409094
3,5,3,2,1,2,1,"The problem statement explicitly provides the exact solution code (`batch_size = min(batch_size, max_batch_size) if batch_size else max_batch_size`) and points to the specific line that needs to be changed. It even references an existing implementation in `bulk_update` that demonstrates the correct pattern. This is a straightforward consistency fix requiring Django ORM knowledge but minimal reasoning.",django__django-11951,claude-opus-4-5-20251101,anthropic,2026-01-29T21:56:14.936081
0,4,5,4,4,3,0,"This bug requires deep understanding of Django's ORM internals, specifically how JSONField lookups and key transforms work across different database backends (MySQL, Oracle, SQLite). The problem is clearly stated with a reproducible example, but fixing it requires knowledge of Django's lookup system, JSON field implementation, and database-specific SQL generation. No standard pattern exists for this specific JSONField transform lookup issue.",django__django-13346,claude-opus-4-5-20251101,anthropic,2026-01-29T21:56:36.971262
1,5,4,3,3,2,1,"The problem is crystal clear with exact reproduction steps, traceback, and expected behavior. The fix requires understanding scikit-learn's SVM sparse fitting internals, specifically how dual_coef_ is computed when support_vectors_ is empty. The solution involves adding a guard for the edge case where n_class is zero (division by zero), which is a standard defensive programming pattern, but knowing where and how to apply it requires familiarity with the codebase.",scikit-learn__scikit-learn-14894,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:40.645736
2,4,3,2,2,2,1,"The task clearly describes adding a --skip-checks option to runserver, similar to other management commands. This requires Django management command knowledge and understanding how the existing --skip-checks pattern is implemented in other commands. The solution approach is hinted at (consistency with other commands), and there's a standard pattern to follow from existing Django commands.",django__django-13809,claude-opus-4-5-20251101,anthropic,2026-01-29T21:56:45.351268
2,4,4,3,3,2,0,"The problem clearly identifies that posify() doesn't preserve the 'finite' assumption and suggests it should. Fixing this requires understanding SymPy's assumption system and how posify() creates new symbols. The solution approach is hinted at (preserve assumptions), but implementation details require knowledge of SymPy internals and which assumptions should be carried over.",sympy__sympy-16450,claude-opus-4-5-20251101,anthropic,2026-01-29T21:59:21.286412
3,5,3,1,1,2,1,"The task explicitly states the exact change needed: replace the type-checking and conversion logic with an assertion that real_apps is a set when non-None. This is a straightforward refactoring task with clear instructions. The main requirement is understanding Django's migration system internals, but the change itself is mechanical - removing conditional conversion code and adding an assertion.",django__django-14765,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:02.423961
0,4,4,4,4,4,0,"This is a regression bug between matplotlib versions affecting datetime axis label spacing when usetex=True. The problem is visually clear from the screenshots, but finding the root cause requires deep understanding of matplotlib's datetime formatting, text rendering pipeline, and usetex integration. No solution direction is provided, making this require significant investigation into what changed between versions 3.3 and 3.4 that affects label spacing.",matplotlib__matplotlib-21568,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:47.644110
0,4,4,3,3,2,0,"This bug involves Sphinx's internal handling of Python function signature parsing, specifically for positional-only arguments (a Python 3.8+ feature). The developer needs to understand Sphinx's documentation generation internals and how it parses/renders function signatures. While the problem is clearly described with reproduction steps, finding the fix requires knowledge of Sphinx's signature handling code.",sphinx-doc__sphinx-7757,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:53.058559
1,4,4,4,4,4,0,"This bug involves Django's migration system failing to properly resolve string references to 'through' models in ManyToManyFields when the through model is in a different app. The error trace points to schema.py where it expects a model class but receives a string, indicating a lazy reference resolution issue. Fixing this requires deep understanding of Django's migration state management, model resolution timing, and how cross-app relationships are handled during migration application.",django__django-15973,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:25.279638
1,5,3,4,3,2,0,"The problem is crystal clear with specific examples and expected behavior, but the solution requires understanding Sphinx's kbd role implementation and designing a parsing algorithm that can distinguish between separator characters and keystroke characters based on context. The logical challenge is creating a robust parser that handles edge cases like standalone separators and compound keystrokes containing separator characters. While the problem hints at the issue (simple regexp treating all special chars as separators), the actual fix requires non-trivial parsing logic.",sphinx-doc__sphinx-8621,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:59.319184
1,4,4,3,3,2,0,"The problem clearly describes a regression where the `range` parameter is ignored when `density=True` in histogram plotting. The bisect to a specific commit provides a vague hint about where the bug was introduced, but doesn't explain the fix. Requires understanding matplotlib's histogram internals and how bin calculation interacts with the density normalization. Verification is straightforward with the provided reproduction case.",matplotlib__matplotlib-13989,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:45.087665
1,4,4,3,3,2,0,"This task requires understanding Sphinx's internal directive handling, specifically how `py:method` with `:property:` option generates index entries differently from `py:property`. The problem is clearly stated with reproduction steps and expected behavior, but fixing it requires knowledge of Sphinx's domain directive implementation. The solution involves finding where index entries are generated and ensuring the property option suppresses parentheses.",sphinx-doc__sphinx-9698,claude-opus-4-5-20251101,anthropic,2026-01-29T21:59:05.909737
2,4,4,2,3,2,0,The problem clearly identifies the bug location (Function._eval_evalf) and the cause (not calling evalf recursively on _imp_ return). This requires understanding SymPy's internal evaluation mechanism and the implemented_function utility. The fix is relatively straightforward once you understand the codebase - just add a recursive evalf call - but finding the right place requires familiarity with SymPy internals.,sympy__sympy-12096,claude-opus-4-5-20251101,anthropic,2026-01-29T21:59:08.267722
1,5,4,4,3,2,0,"The problem is crystal clear with exact reproduction steps and the generated SQL showing the bug (missing SELECT columns). However, fixing it requires deep understanding of Django's ORM internals, specifically how aggregate queries with default arguments generate SQL and interact with annotate(). The generated SQL shows 'SELECT FROM' is missing the column list, indicating an issue in the SQL generation code path when combining annotations with aggregate defaults.",django__django-15375,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:14.785532
1,4,4,4,3,3,1,"The problem clearly demonstrates that swap_dims() mutates the original object when it shouldn't, which is a common copy/reference bug pattern. However, fixing it requires deep understanding of xarray's internal data structures (Dataset, DataArray, dimensions, coordinates) and how they share references. The solution likely involves ensuring proper copying of internal data structures, but finding exactly where the mutation occurs requires tracing through xarray internals.",pydata__xarray-6938,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:15.251762
1,4,4,3,3,3,0,"The problem clearly describes that `is_even=True` should imply `is_finite=True`, but the current behavior returns `None`. Fixing this requires understanding SymPy's assumption system internals, specifically how property implications are defined and propagated between assumptions like `even`, `integer`, and `finite`. The solution likely involves modifying assumption handlers or implication rules, which is domain-specific knowledge.",sympy__sympy-16597,claude-opus-4-5-20251101,anthropic,2026-01-29T21:59:22.131265
2,5,3,2,2,2,1,"The problem is crystal clear with a complete reproducer and explicit error message. The suggested fix is clearly stated: check for None return annotation and skip the unit conversion. This requires understanding of astropy's decorator implementation and Python type hints, but the fix pattern (checking for None before calling a method) is standard.",astropy__astropy-7336,claude-opus-4-5-20251101,anthropic,2026-01-29T21:55:51.902793
2,3,4,4,3,3,0,"This task requires deep understanding of Django's ORM internals, specifically how Meta.ordering interacts with GROUP BY clause generation during aggregation. The problem statement clearly identifies the issue (Meta.ordering fields incorrectly appearing in GROUP BY) and references a previous incomplete fix, but solving it requires understanding the query compilation pipeline. The fix involves modifying query construction logic to exclude ordering fields from GROUP BY, which is a specific Django internal pattern.",django__django-14122,claude-opus-4-5-20251101,anthropic,2026-01-29T21:56:52.376443
2,3,4,3,3,4,0,"The problem clearly identifies that makemigrations is calling allow_migrate() with incorrect (app_label, model) pairs - using all models across apps instead of each app's own models. This requires deep understanding of Django's migration system and database routers. The fix involves understanding consistency checks in the migration framework and ensuring proper pairing of app labels with their corresponding models, which is Django-specific internal knowledge.",django__django-7530,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:44.391257
1,4,5,4,4,3,0,"This task requires deep knowledge of Django's ORM internals, specifically the query building system including FilteredRelation, split_exclude, and how annotations are propagated to subqueries. The problem statement identifies the faulty function (split_exclude) but doesn't explain exactly how to fix it. The bug involves understanding how Django creates subqueries for exclude operations and why annotations aren't being copied properly to the new query.",django__django-11265,claude-opus-4-5-20251101,anthropic,2026-01-29T21:56:05.066152
2,4,4,2,3,4,1,"The task clearly describes that the 'qop' option in Digest Auth needs to be quoted according to RFC2617, and references curl's behavior as validation. This requires understanding HTTP Digest Authentication internals and RFC specifications, but the fix itself is straightforward once located - adding double quotes around the qop value. Verification is challenging because it requires testing against servers that are sensitive to this formatting difference.",psf__requests-1766,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:03.735296
3,5,3,2,2,2,1,"The problem statement includes an exact patch with the solution code, showing precisely which lines need to be changed in axis.py. The fix involves a simple conditional check for labelcolor vs color inheritance. The task requires understanding matplotlib's rcParams system but the solution is fully provided, making this straightforward to implement.",matplotlib__matplotlib-25287,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:56.329607
1,4,4,3,3,2,0,"The problem is clearly demonstrated with a MCVE and expected behavior is well-defined - identical coordinates should be ignored for monotonicity checks. However, fixing this requires understanding xarray's internal combine_by_coords implementation and how it handles coordinate dimensions. The fix likely involves adding a check to skip monotonicity validation for coordinates that don't vary between datasets, but finding the right location in the codebase requires deep familiarity with xarray internals.",pydata__xarray-3151,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:07.219194
2,4,4,3,3,3,0,"The problem clearly identifies that SECRET_KEY_FALLBACKS is not being used for session authentication hashes, pointing to the specific methods involved (salted_hmac and get_session_auth_hash). This requires deep Django internals knowledge about session management and HMAC signing. The solution involves modifying get_session_auth_hash to properly iterate through fallback keys, which is a moderately unusual pattern without existing examples to follow.",django__django-16631,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:35.971193
2,4,4,3,2,2,1,"The problem clearly identifies the missing edge case (when a % p == 0, x = 0 is a root) and provides a concrete example. The fix requires understanding modular arithmetic and the nthroot_mod function's internals, but the solution approach is straightforward - add a check for when a % p == 0 and include 0 in the results. Verification is easy with the provided test case.",sympy__sympy-18199,claude-opus-4-5-20251101,anthropic,2026-01-29T21:59:26.155106
1,4,4,3,3,2,0,"The problem is clearly described with a reproducible example, but the solution requires understanding xarray's internal indexing implementation. The error message hints that dimension names are being passed unsanitized to a method that interprets 'method' as a fill method parameter rather than a dimension name. This is a parameter collision bug pattern that requires knowledge of how xarray handles kwargs internally.",pydata__xarray-4695,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:11.038256
3,5,3,2,2,2,1,The problem statement explicitly identifies the exact line causing the issue (`p.new in sentinels` returns an array of booleans for numpy arrays) and even points to the commit that introduced the bug. The fix is a well-known pattern for handling numpy array truth value ambiguity - using `any()` or wrapping the comparison appropriately. This requires understanding of numpy's behavior with boolean operations but the solution path is clearly laid out.,pytest-dev__pytest-5631,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:24.640862
0,4,4,3,3,2,0,"This bug involves Sphinx's docstring parsing logic, specifically how it handles nested parentheses in type annotations like dict(str, str). The problem is clearly described with good reproduction steps, but fixing it requires understanding Sphinx's internal docstring parsing machinery. The fix likely involves modifying regex or parsing logic to properly handle nested parentheses with commas, which requires deep knowledge of Sphinx internals.",sphinx-doc__sphinx-9230,claude-opus-4-5-20251101,anthropic,2026-01-29T21:59:00.849467
2,5,3,2,2,2,1,"The problem is crystal clear with exact reproduction steps, stack trace, and pinpoints the exact line causing the issue. The solution approach is implicitly clear - wrap the date construction in a try-except to catch OverflowError. This is a standard defensive programming pattern for handling user input, requiring Django forms/widgets knowledge but not deep internals.",django__django-16667,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:38.710168
3,5,2,1,1,1,1,The task explicitly states the exact solution: add a __reversed__() method to OrderedSet. This is a well-documented Python protocol pattern. The implementation is mechanical - just implement the __reversed__ dunder method that yields items in reverse order. Verification is trivial as reversed() will either work or raise TypeError.,django__django-14089,claude-opus-4-5-20251101,anthropic,2026-01-29T21:56:51.680196
1,3,4,4,4,4,0,"This task requires deep understanding of Django's migration system and database constraint handling, particularly how unique_together constraints interact with field-level unique constraints. The problem hints that the issue involves the migration code expecting only one unique constraint but finding two, but doesn't specify where or how to fix it. The edge case of having both a primary key and unique_together on the same field is unusual, and verifying the fix requires specific PostgreSQL setup with this constraint configuration.",django__django-15732,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:21.373938
2,4,5,4,4,4,0,"This task requires deep knowledge of polylogarithm functions, their mathematical properties, branch cuts, and SymPy's internal handling of special functions including exp_polar. The problem clearly describes the expected behavior (polylog(2, 1/2) should evaluate to -log(2)**2/2 + pi**2/12) and identifies issues with exp_polar in expand_func, but implementing the fix requires understanding complex analysis and SymPy's function evaluation system. Verification requires mathematical correctness checking across multiple cases including branch cuts.",sympy__sympy-13852,claude-opus-4-5-20251101,anthropic,2026-01-29T21:59:14.214531
1,4,4,3,3,2,0,"The problem is clearly described with specific examples showing the bug behavior with keyword-only arguments in Django template tags. However, fixing it requires understanding Django's template tag internals and how it parses and validates keyword arguments. The author mentions having a fix ready but doesn't describe the solution approach, only hinting that the issue is in shared code between simple_tag and inclusion_tag since Django 2.0.",django__django-12262,claude-opus-4-5-20251101,anthropic,2026-01-29T21:56:19.889578
1,4,3,2,2,2,1,The problem clearly states that DecimalField.to_python() should raise ValidationError instead of TypeError when given a dict. This is a common pattern in Django form/field validation - catching unexpected input types and converting them to ValidationError. The fix requires Django-specific knowledge of field validation patterns but is straightforward to implement and verify.,django__django-13023,claude-opus-4-5-20251101,anthropic,2026-01-29T21:56:28.436049
3,5,4,2,2,3,1,"The problem statement explicitly identifies the exact cause (missing self.save_m2m() call) and the exact location (UserCreationForm.save(commit=True)), making this a very straightforward fix. However, it requires understanding Django's ModelForm save mechanism and M2M field handling. The pattern of calling save_m2m() is well-documented in Django's ModelForm documentation.",django__django-16333,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:31.467738
0,5,4,3,3,2,1,"The problem is crystal clear with specific examples showing the asymmetric behavior of multiplication with Poly objects. However, fixing this requires deep understanding of Python's operator overloading (__mul__ vs __rmul__) and SymPy's internal expression/polynomial multiplication system. The solution pattern (implementing or fixing __rmul__) is well-known, but applying it correctly in SymPy's architecture requires library-specific knowledge.",sympy__sympy-13757,claude-opus-4-5-20251101,anthropic,2026-01-29T21:59:12.942645
1,5,4,3,3,2,0,"The problem is crystal clear with exact reproduction steps and expected behavior. However, fixing it requires deep understanding of Pylint's internal file discovery mechanism, specifically how recursive mode handles ignore patterns differently from normal mode. The developer needs to understand where in the codebase the recursive file discovery happens and how to properly apply the ignore filtering at that stage.",pylint-dev__pylint-6528,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:19.417741
2,4,4,4,4,3,0,"The problem clearly identifies that @classmethod @property combinations aren't documented due to how Python handles descriptor protocol - the docstring becomes inaccessible because the decorated method behaves like a class attribute. The solution requires deep understanding of Sphinx's autodoc internals, Python's descriptor protocol, and how classmethod/property decorators interact. The issue mentions Python 3.10 will fix this upstream, suggesting a workaround is needed for earlier versions, making this an unusual pattern without standard solutions.",sphinx-doc__sphinx-9461,claude-opus-4-5-20251101,anthropic,2026-01-29T21:59:03.973780
1,3,4,3,3,3,0,This task requires deep understanding of Django's formset internals to implement a new feature that prevents object creation. The problem describes what's needed (edit-only view) but doesn't specify implementation details. The developer must understand how formsets handle new vs existing objects and design an appropriate API (likely a new parameter) to control this behavior.,django__django-14725,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:01.795684
1,4,4,4,4,3,0,"This bug involves understanding Sphinx's internal document processing pipeline, specifically how rst_prolog interacts with domain directives in headings and the toctree. The problem is clearly described with reproduction steps, but solving it requires deep knowledge of Sphinx's parsing and rendering internals. The interaction between rst_prolog injection and heading detection is an unusual edge case that likely requires understanding the document transformation process.",sphinx-doc__sphinx-11445,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:48.894553
1,5,4,3,3,2,0,"The problem is crystal clear with a reproducible example and expected behavior. However, fixing it requires deep understanding of how SkyCoord's custom __getattr__ method works and how it handles attribute access for subclasses. The solution involves modifying the error handling in __getattr__ to properly propagate the original AttributeError rather than masking it with a misleading message about the property name.",astropy__astropy-14096,claude-opus-4-5-20251101,anthropic,2026-01-29T21:55:46.693185
1,5,4,3,2,2,1,"The problem is crystal clear with excellent reproduction steps and version comparison showing it's a regression. The issue hints that None mask handling is the culprit, giving a vague direction. However, fixing this requires deep understanding of astropy's NDData arithmetic internals and mask propagation logic. The fix pattern (handle None masks before bitwise operations) is standard, but locating where the regression occurred in the codebase requires library-specific knowledge.",astropy__astropy-14995,claude-opus-4-5-20251101,anthropic,2026-01-29T21:55:51.587508
2,4,4,3,3,3,1,"The task clearly describes what optimization is needed and provides an analogous example (CreateModel + AlterModelOptions). However, implementing this requires deep knowledge of Django's migration optimization system and how operations are reduced. The existing pattern for AlterModelOptions provides a template to follow, making this a moderately complex but well-guided task.",django__django-15499,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:15.455206
1,4,4,4,4,4,0,"This bug involves Django's serialization/deserialization internals with natural keys and multiple databases. The issue is that when building instances to check natural keys during deserialization, the query uses the wrong database (default instead of the specified 'using' parameter). Fixing this requires deep understanding of Django's serialization pipeline and how database routing works with natural key lookups during fixture loading.",django__django-15525,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:16.491165
1,4,4,3,3,2,0,"The problem clearly describes a naming inconsistency where plt.set_cmap stores the colormap's internal name rather than the registered name, causing subsequent lookups to fail. Fixing this requires understanding matplotlib's internal colormap registration and lookup mechanisms, including how ScalarMappable, rcParams, and the colormap registry interact. The solution direction is vaguely hinted (the two names need to match somewhere), but the exact fix location requires deep library internals knowledge.",matplotlib__matplotlib-25479,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:57.420337
1,3,4,3,3,3,0,"The problem provides a vague hint about the caching mechanism using (namespace, attrname) but not checking baseclass-namespace. However, fixing this requires deep understanding of Sphinx's autodoc internals, particularly how docstrings are cached and how inheritance is handled. The solution requires modifying the docstring lookup mechanism to also search in base class namespaces, which is a moderately complex change in a specialized documentation system.",sphinx-doc__sphinx-8548,claude-opus-4-5-20251101,anthropic,2026-01-29T21:58:58.212243
2,5,4,3,3,3,0,"The problem clearly identifies that CAST() is wrapping only the LAG() function instead of the entire window expression, causing SQLite syntax errors. This requires deep knowledge of Django's SQL generation internals, particularly how DecimalField conversions interact with Window functions. The fix involves understanding Django's ORM expression compilation and how type casting should be applied to window expressions rather than just their inner components.",django__django-13449,claude-opus-4-5-20251101,anthropic,2026-01-29T21:56:39.371377
2,4,4,3,3,3,1,The problem clearly identifies the regression cause (pathlib.Path normalization turning empty strings into project root) and even provides the exact commit that caused it. The fix requires understanding Django's template autoreload internals and how pathlib.Path handles empty strings. The solution approach is hinted at (filtering empty strings) but requires knowing where in the codebase to apply the fix - likely in the normalization or the template_changed function.,django__django-15572,claude-opus-4-5-20251101,anthropic,2026-01-29T21:57:20.165532
